seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr4	184425873	184425977	105	*	X20251	389247	184415890	184425668	9779	-	204	upstream	204	LOC389247
chr4	184427163	184427439	277	*	X20252	389247	184415890	184425668	9779	-	1494	upstream	1494	LOC389247
chr4	184579410	184579499	90	*	X20255	60684	184580420	184634747	54328	+	920	upstream	920	TRAPPC11
chr4	185569246	185569365	120	*	X20261	201973	185570767	185616112	45346	+	1401	upstream	1401	PRIMPOL
chr4	185570018	185570242	225	*	X20262	201973	185570767	185616112	45346	+	524	upstream	524	PRIMPOL
chr4	185570569	185570868	300	*	X20263	201973	185570767	185616112	45346	+	0	overlapStart	0	PRIMPOL
chr4	185570569	185570868	300	*	X20263	836	185548850	185570629	21780	-	0	overlapStart	0	CASP3
chr4	185655545	185655649	105	*	X20264	79682	185615219	185655286	40068	-	258	upstream	258	CENPU
chr4	186064685	186064728	44	*	X20267	291	186064417	186071538	7122	+	0	inside	267	SLC25A4
chr4	186392541	186392713	173	*	X20270	256309	186366338	186392913	26576	-	0	inside	199	CCDC110
chr4	186456538	186456762	225	*	X20272	27295	186421815	186456712	34898	-	0	overlapStart	0	PDLIM3
chr4	187476550	187476589	40	*	X20276	4543	187454809	187476537	21729	-	12	upstream	12	MTNR1A
chr5	271835	272134	300	*	X20285	10016	271736	315089	43354	+	0	inside	98	PDCD6
chr5	443088	443192	105	*	X20295	11336	443334	467409	24076	+	141	upstream	141	EXOC3
chr5	443088	443192	105	*	X20295	116349	441643	443258	1616	-	0	inside	65	EXOC3-AS1
chr5	474912	475091	180	*	X20297	25845	470625	473080	2456	-	1831	upstream	1831	PP7080
chr5	612004	612183	180	*	X20299	55722	612405	653666	41262	+	221	upstream	221	CEP72
chr5	612004	612183	180	*	X20299	100996325	602284	612325	10042	-	0	inside	141	LOC100996325
chr5	612199	612356	158	*	X20300	55722	612405	653666	41262	+	48	upstream	48	CEP72
chr5	612199	612356	158	*	X20300	100996325	602284	612325	10042	-	0	overlapStart	0	LOC100996325
chr5	892498	892617	120	*	X20304	9319	892969	918164	25196	+	351	upstream	351	TRIP13
chr5	893158	893292	135	*	X20305	9319	892969	918164	25196	+	0	inside	188	TRIP13
chr5	893158	893292	135	*	X20305	65980	863850	892939	29090	-	218	upstream	218	BRD9
chr5	893353	893472	120	*	X20306	65980	863850	892939	29090	-	413	upstream	413	BRD9
chr5	1295174	1295312	139	*	X20312	7015	1253287	1295162	41876	-	11	upstream	11	TERT
chr5	1344913	1345032	120	*	X20313	81037	1318000	1345002	27003	-	0	overlapStart	0	CLPTM1L
chr5	1524204	1524323	120	*	X20316	79888	1461542	1524076	62535	-	127	upstream	127	LPCAT1
chr5	1633864	1634127	264	*	X20318	728613	1597672	1634120	36449	-	0	overlapStart	0	LOC728613
chr5	1799417	1799566	150	*	X20319	4726	1801496	1816167	14672	+	1929	upstream	1929	NDUFS6
chr5	1799612	1799866	255	*	X20320	4726	1801496	1816167	14672	+	1629	upstream	1629	NDUFS6
chr5	1799612	1799866	255	*	X20320	64979	1798499	1799956	1458	-	0	inside	89	MRPL36
chr5	5422737	5422841	105	*	X20322	23379	5422786	5490347	67562	+	0	overlapStart	0	ICE1
chr5	6378768	6378872	105	*	X20325	84246	6372039	6378639	6601	-	128	upstream	128	MED10
chr5	6632367	6632426	60	*	X20326	6715	6633500	6669675	36176	+	1073	upstream	1073	SRD5A1
chr5	6633404	6633508	105	*	X20327	6715	6633500	6669675	36176	+	0	overlapStart	0	SRD5A1
chr5	6633404	6633508	105	*	X20327	54888	6599352	6633473	34122	-	0	overlapStart	0	NSUN2
chr5	6633944	6634108	165	*	X20328	54888	6599352	6633473	34122	-	470	upstream	470	NSUN2
chr5	6634497	6634646	150	*	X20329	54888	6599352	6633473	34122	-	1023	upstream	1023	NSUN2
chr5	6713414	6713533	120	*	X20331	11044	6714718	6757161	42444	+	1184	upstream	1184	TENT4A
chr5	6713639	6713743	105	*	X20332	11044	6714718	6757161	42444	+	974	upstream	974	TENT4A
chr5	7851255	7851359	105	*	X20337	134121	7830491	7851603	21113	-	0	inside	243	C5orf49
chr5	10249006	10249065	60	*	X20339	22948	10250282	10266501	16220	+	1216	upstream	1216	CCT5
chr5	10249831	10249950	120	*	X20340	22948	10250282	10266501	16220	+	331	upstream	331	CCT5
chr5	10249831	10249950	120	*	X20340	134145	10225620	10250021	24402	-	0	inside	70	ATPSCKMT
chr5	10307956	10308225	270	*	X20341	134147	10277707	10308168	30462	-	0	overlapStart	0	CMBL
chr5	10353678	10353857	180	*	X20343	10299	10353751	10440500	86750	+	0	overlapStart	0	MARCHF6
chr5	10564269	10564388	120	*	X20344	651746	10564435	10657928	93494	+	46	upstream	46	ANKRD33B
chr5	10761230	10761364	135	*	X20350	1611	10679342	10761387	82046	-	0	inside	22	DAP
chr5	10761481	10761634	154	*	X20351	1611	10679342	10761387	82046	-	93	upstream	93	DAP
chr5	14143174	14143293	120	*	X20355	7204	14143829	14509458	365630	+	535	upstream	535	TRIO
chr5	14143339	14143458	120	*	X20356	7204	14143829	14509458	365630	+	370	upstream	370	TRIO
chr5	14143939	14144028	90	*	X20357	7204	14143829	14509458	365630	+	0	inside	109	TRIO
chr5	14582166	14582360	195	*	X20368	54491	14581891	14616287	34397	+	0	inside	274	OTULINL
chr5	14871638	14871682	45	*	X20370	56172	14704909	14871887	166979	-	0	inside	204	ANKH
chr5	14871953	14871997	45	*	X20371	56172	14704909	14871887	166979	-	65	upstream	65	ANKH
chr5	14872163	14872687	525	*	X20372	56172	14704909	14871887	166979	-	275	upstream	275	ANKH
chr5	16617243	16617362	120	*	X20374	54463	16473147	16617167	144021	-	75	upstream	75	RETREG1
chr5	16617498	16617572	75	*	X20375	54463	16473147	16617167	144021	-	330	upstream	330	RETREG1
chr5	16936190	16936309	120	*	X20376	4651	16662016	16936385	274370	-	0	inside	75	MYO10
chr5	16936325	16936564	240	*	X20377	4651	16662016	16936385	274370	-	0	overlapStart	0	MYO10
chr5	17217276	17217518	243	*	X20379	285696	17130137	17217531	87395	-	0	inside	12	BASP1-AS1
chr5	17217567	17217695	129	*	X20380	285696	17130137	17217531	87395	-	35	upstream	35	BASP1-AS1
chr5	17217718	17217762	45	*	X20381	285696	17130137	17217531	87395	-	186	upstream	186	BASP1-AS1
chr5	17218168	17218287	120	*	X20382	285696	17130137	17217531	87395	-	636	upstream	636	BASP1-AS1
chr5	17218348	17218482	135	*	X20383	285696	17130137	17217531	87395	-	816	upstream	816	BASP1-AS1
chr5	17218754	17218888	135	*	X20384	285696	17130137	17217531	87395	-	1222	upstream	1222	BASP1-AS1
chr5	17219114	17219248	135	*	X20385	285696	17130137	17217531	87395	-	1582	upstream	1582	BASP1-AS1
chr5	31193698	31193832	135	*	X20389	1004	31193762	31329253	135492	+	0	overlapStart	0	CDH6
chr5	31531952	31532011	60	*	X20391	55322	31532373	31555165	22793	+	361	upstream	361	C5orf22
chr5	31531952	31532011	60	*	X20391	29102	31400602	31532282	131681	-	0	inside	270	DROSHA
chr5	31639557	31639676	120	*	X20392	23037	31639517	32111038	471522	+	0	inside	39	PDZD2
chr5	31639737	31639785	49	*	X20393	23037	31639517	32111038	471522	+	0	inside	219	PDZD2
chr5	32313006	32313135	130	*	X20397	54545	32227111	32313114	86004	-	0	overlapStart	0	MTMR12
chr5	32585654	32585818	165	*	X20399	10923	32585605	32604185	18581	+	0	inside	48	SUB1
chr5	33892169	33892333	165	*	X20405	81792	33527287	33892124	364838	-	44	upstream	44	ADAMTS12
chr5	34008090	34008269	180	*	X20406	23600	33987091	34008220	21130	-	0	overlapStart	0	AMACR
chr5	34655251	34655370	120	*	X20408	26064	34656433	34832717	176285	+	1062	upstream	1062	RAI14
chr5	34929500	34929664	165	*	X20411	134218	34929698	34959069	29372	+	33	upstream	33	DNAJC21
chr5	34929980	34930174	195	*	X20412	134218	34929698	34959069	29372	+	0	inside	281	DNAJC21
chr5	36153505	36153639	135	*	X20413	92255	36103414	36152015	48602	-	1489	upstream	1489	LMBRD2
chr5	36242575	36242709	135	*	X20414	133686	36192694	36242258	49565	-	316	upstream	316	NADK2
chr5	37371319	37371558	240	*	X20415	9631	37291941	37371197	79257	-	121	upstream	121	NUP155
chr5	37379503	37379622	120	*	X20416	55100	37379412	37752774	373363	+	0	inside	90	WDR70
chr5	37840166	37840405	240	*	X20418	100861519	37840540	37875900	35361	+	134	upstream	134	GDNF-AS1
chr5	37840166	37840405	240	*	X20418	2668	37812779	37839782	27004	-	383	upstream	383	GDNF
chr5	38258498	38258662	165	*	X20419	133584	38258511	38465582	207072	+	0	overlapStart	0	EGFLAM
chr5	38844796	38844900	105	*	X20423	9180	38845960	38935743	89784	+	1059	upstream	1059	OSMR
chr5	38845816	38846130	315	*	X20424	9180	38845960	38935743	89784	+	0	overlapStart	0	OSMR
chr5	38846161	38846265	105	*	X20425	9180	38845960	38935743	89784	+	0	inside	200	OSMR
chr5	40797766	40798005	240	*	X20430	5562	40759481	40798297	38817	-	0	inside	291	PRKAA1
chr5	40798284	40798328	45	*	X20431	5562	40759481	40798297	38817	-	0	overlapStart	0	PRKAA1
chr5	40798786	40798875	90	*	X20432	5562	40759481	40798297	38817	-	488	upstream	488	PRKAA1
chr5	40799836	40799910	75	*	X20433	5562	40759481	40798297	38817	-	1538	upstream	1538	PRKAA1
chr5	41510784	41510918	135	*	X20435	345557	41307048	41510730	203683	-	53	upstream	53	PLCXD3
chr5	42423665	42423784	120	*	X20437	2690	42423877	42721980	298104	+	92	upstream	92	GHR
chr5	43121249	43121368	120	*	X20442	7690	43120985	43192123	71139	+	0	inside	263	ZNF131
chr5	43192009	43192158	150	*	X20444	167359	43192170	43280952	88783	+	11	upstream	11	NIM1K
chr5	43602686	43602805	120	*	X20447	23530	43602791	43705668	102878	+	0	overlapStart	0	NNT
chr5	43603166	43603315	150	*	X20448	100652772	43573287	43603332	30046	-	0	inside	16	NNT-AS1
chr5	43603766	43603855	90	*	X20449	100652772	43573287	43603332	30046	-	433	upstream	433	NNT-AS1
chr5	52083359	52083463	105	*	X20456	3672	52083774	52249485	165712	+	310	upstream	310	ITGA1
chr5	52083359	52083463	105	*	X20456	53918	52083774	52098452	14679	+	310	upstream	310	PELO
chr5	52285039	52285203	165	*	X20458	3673	52285156	52390609	105454	+	0	overlapStart	0	ITGA2
chr5	52405354	52405533	180	*	X20460	257396	52405687	52410952	5266	+	153	upstream	153	LOC257396
chr5	52405354	52405533	180	*	X20460	4338	52393895	52405598	11704	-	0	inside	64	MOCS2
chr5	53605995	53606114	120	*	X20461	54622	53180614	53606403	425790	-	0	inside	288	ARL15
chr5	53606545	53606694	150	*	X20462	54622	53180614	53606403	425790	-	141	upstream	141	ARL15
chr5	53607405	53607539	135	*	X20463	54622	53180614	53606403	425790	-	1001	upstream	1001	ARL15
chr5	54468879	54468998	120	*	X20464	100313923	54468090	54468181	92	-	697	upstream	697	MIR449C
chr5	54468879	54468998	120	*	X20464	166979	54408799	54469005	60207	-	0	inside	6	CDC20B
chr5	54523140	54523244	105	*	X20466	345643	54515425	54523143	7719	-	0	overlapStart	0	MCIDAS
chr5	55008639	55008743	105	*	X20469	153129	54921673	55008554	86882	-	84	upstream	84	SLC38A9
chr5	55290349	55290438	90	*	X20471	441072	55290995	55299475	8481	+	556	upstream	556	FLJ31104
chr5	55291464	55291583	120	*	X20472	3572	55230925	55290821	59897	-	642	upstream	642	IL6ST
chr5	56111098	56111172	75	*	X20474	4214	56110900	56191978	81079	+	0	inside	197	MAP3K1
chr5	57877939	57878031	93	*	X20480	115827	57878939	58147406	268468	+	907	upstream	907	RAB3C
chr5	60240474	60240608	135	*	X20484	91942	60240956	60448864	207909	+	347	upstream	347	NDUFAF2
chr5	60240474	60240608	135	*	X20484	1161	60169659	60240905	71247	-	0	inside	296	ERCC8
chr5	60458406	60458570	165	*	X20485	643155	60453536	60458302	4767	-	103	upstream	103	SMIM15
chr5	60627470	60627619	150	*	X20487	57688	60628100	60841999	213900	+	480	upstream	480	ZSWIM6
chr5	60627635	60627826	192	*	X20488	57688	60628100	60841999	213900	+	273	upstream	273	ZSWIM6
chr5	61601934	61602098	165	*	X20495	3796	61601989	61683011	81023	+	0	overlapStart	0	KIF2A
chr5	61602144	61602263	120	*	X20496	3796	61601989	61683011	81023	+	0	inside	154	KIF2A
chr5	61700060	61700179	120	*	X20502	27292	61684351	61699728	15378	-	331	upstream	331	DIMT1
chr5	61708176	61708295	120	*	X20503	51194	61708573	61924416	215844	+	277	upstream	277	IPO11
chr5	64064160	64064309	150	*	X20505	10283	64064755	64314590	249836	+	445	upstream	445	CWC27
chr5	64064160	64064309	150	*	X20505	285672	64013978	64064496	50519	-	0	inside	186	SREK1IP1
chr5	64065075	64065119	45	*	X20506	285672	64013978	64064496	50519	-	578	upstream	578	SREK1IP1
chr5	64066035	64066081	47	*	X20507	285672	64013978	64064496	50519	-	1538	upstream	1538	SREK1IP1
chr5	64777396	64777485	90	*	X20513	11174	64444563	64777704	333142	-	0	inside	218	ADAMTS6
chr5	64778551	64778700	150	*	X20514	11174	64444563	64777704	333142	-	846	upstream	846	ADAMTS6
chr5	64858523	64858627	105	*	X20515	23398	64859063	64883376	24314	+	435	upstream	435	PPWD1
chr5	65018233	65018352	120	*	X20516	57486	65018023	65125111	107089	+	0	inside	209	NLN
chr5	65018233	65018352	120	*	X20516	54557	64961755	65017941	56187	-	291	upstream	291	SGTB
chr5	65221344	65221448	105	*	X20517	55914	65222382	65376851	154470	+	933	upstream	933	ERBIN
chr5	65222169	65222288	120	*	X20518	55914	65222382	65376851	154470	+	93	upstream	93	ERBIN
chr5	67510473	67510607	135	*	X20523	5295	67511584	67597649	86066	+	976	upstream	976	PIK3R1
chr5	67510677	67510796	120	*	X20524	5295	67511584	67597649	86066	+	787	upstream	787	PIK3R1
chr5	67511877	67511966	90	*	X20525	5295	67511584	67597649	86066	+	0	inside	292	PIK3R1
chr5	68462291	68462425	135	*	X20527	891	68462837	68474070	11234	+	411	upstream	411	CCNB1
chr5	68485332	68485421	90	*	X20528	64946	68485375	68506184	20810	+	0	overlapStart	0	CENPH
chr5	68513462	68513641	180	*	X20529	92259	68513573	68525985	12413	+	0	overlapStart	0	MRPS36
chr5	68664973	68665092	120	*	X20530	5884	68665124	68710630	45507	+	31	upstream	31	RAD17
chr5	68665168	68665287	120	*	X20531	5884	68665124	68710630	45507	+	0	inside	43	RAD17
chr5	68665738	68665887	150	*	X20532	6880	68647553	68665840	18288	-	0	overlapStart	0	TAF9
chr5	71616329	71616448	120	*	X20539	79810	71616200	71656038	39839	+	0	inside	128	PTCD2
chr5	71616329	71616448	120	*	X20539	23107	71515236	71616084	100849	-	244	upstream	244	MRPS27
chr5	72251863	72251952	90	*	X20543	115548	72251808	72386349	134542	+	0	inside	54	FCHO2
chr5	72416250	72416339	90	*	X20544	134285	72416388	72427644	11257	+	48	upstream	48	TMEM171
chr5	72860676	72860810	135	*	X20554	84135	72861598	72877794	16197	+	787	upstream	787	UTP15
chr5	72921899	72921988	90	*	X20555	64283	72921983	73237818	315836	+	0	overlapStart	0	ARHGEF28
chr5	74806697	74806876	180	*	X20564	51426	74807657	74895646	87990	+	780	upstream	780	POLK
chr5	74807387	74807521	135	*	X20565	51426	74807657	74895646	87990	+	135	upstream	135	POLK
chr5	74807387	74807521	135	*	X20565	10087	74666928	74807806	140879	-	0	inside	284	CERT1
chr5	75698571	75698614	44	*	X20568	10788	75699149	76003957	304809	+	534	upstream	534	IQGAP2
chr5	76011760	76011969	210	*	X20570	2149	76011868	76031595	19728	+	0	overlapStart	0	F2R
chr5	76382431	76382565	135	*	X20573	728723	76382623	76444176	61554	+	57	upstream	57	ZBED3-AS1
chr5	76506418	76506626	209	*	X20574	8622	76506706	76724080	217375	+	79	upstream	79	PDE8B
chr5	77944590	77944904	315	*	X20586	10184	77781038	77944648	163611	-	0	overlapStart	0	LHFPL2
chr5	77945459	77945461	3	*	X20587	10184	77781038	77944648	163611	-	810	upstream	810	LHFPL2
chr5	78809319	78809453	135	*	X20592	9456	78669647	78809659	140013	-	0	inside	205	HOMER1
chr5	78908156	78908260	105	*	X20593	167153	78908243	78982471	74229	+	0	overlapStart	0	TENT2
chr5	79551876	79551980	105	*	X20596	256987	79407050	79551898	144849	-	0	overlapStart	0	SERINC5
chr5	79703333	79703467	135	*	X20597	9765	79703838	79775498	71661	+	370	upstream	370	ZFYVE16
chr5	79950316	79950450	135	*	X20599	4437	79950467	80172634	222168	+	16	upstream	16	MSH3
chr5	79950812	79950976	165	*	X20600	1719	79922045	79950800	28756	-	11	upstream	11	DHFR
chr5	80689653	80689787	135	*	X20603	134526	80625947	80689988	64042	-	0	inside	200	ACOT12
chr5	80689908	80690042	135	*	X20604	134526	80625947	80689988	64042	-	0	overlapStart	0	ACOT12
chr5	81046842	81047156	315	*	X20608	23635	80713179	81047072	333894	-	0	overlapStart	0	SSBP2
chr5	81047637	81047831	195	*	X20609	23635	80713179	81047072	333894	-	564	upstream	564	SSBP2
chr5	81267666	81267770	105	*	X20614	83734	81267844	81551216	283373	+	73	upstream	73	ATG10
chr5	81573924	81574118	195	*	X20615	92270	81575281	81614147	38867	+	1162	upstream	1162	ATP6AP1L
chr5	81573924	81574118	195	*	X20615	6228	81569139	81574235	5097	-	0	inside	116	RPS23
chr5	82767176	82767295	120	*	X20618	1462	82767493	82878122	110630	+	197	upstream	197	VCAN
chr5	83017486	83017575	90	*	X20621	1404	82934017	83016896	82880	-	589	upstream	589	HAPLN1
chr5	83018146	83018295	150	*	X20622	1404	82934017	83016896	82880	-	1249	upstream	1249	HAPLN1
chr5	83680654	83680788	135	*	X20625	10085	83238126	83680611	442486	-	42	upstream	42	EDIL3
chr5	86563305	86563454	150	*	X20626	5921	86564070	86687743	123674	+	615	upstream	615	RASA1
chr5	86563515	86563799	285	*	X20627	5921	86564070	86687743	123674	+	270	upstream	270	RASA1
chr5	86564180	86564329	150	*	X20628	5921	86564070	86687743	123674	+	0	inside	109	RASA1
chr5	87564946	87564990	45	*	X20634	100505894	87564699	87732491	167793	+	0	inside	246	TMEM161B-AS1
chr5	87564946	87564990	45	*	X20634	153396	87491023	87564665	73643	-	280	upstream	280	TMEM161B
chr5	89705662	89705781	120	*	X20645	1070	89689529	89705603	16075	-	58	upstream	58	CETN3
chr5	89770625	89770729	105	*	X20646	10622	89770681	89810369	39689	+	0	overlapStart	0	POLR3G
chr5	89770625	89770729	105	*	X20646	153364	89754020	89770585	16566	-	39	upstream	39	MBLAC2
chr5	89770865	89770999	135	*	X20647	10622	89770681	89810369	39689	+	0	inside	183	POLR3G
chr5	89770865	89770999	135	*	X20647	153364	89754020	89770585	16566	-	279	upstream	279	MBLAC2
chr5	89825542	89825631	90	*	X20648	116068	89811445	89825401	13957	-	140	upstream	140	LYSMD3
chr5	92956609	92956743	135	*	X20658	100313887	92956402	92956494	93	-	114	upstream	114	MIR2277
chr5	92956879	92956968	90	*	X20659	100313887	92956402	92956494	93	-	384	upstream	384	MIR2277
chr5	94620076	94620345	270	*	X20661	79772	94042289	94620279	577991	-	0	overlapStart	0	MCTP1
chr5	94621036	94621140	105	*	X20662	79772	94042289	94620279	577991	-	756	upstream	756	MCTP1
chr5	95997927	95998061	135	*	X20667	831	95997741	96115299	117559	+	0	inside	185	CAST
chr5	96271515	96271604	90	*	X20670	4012	96271346	96365115	93770	+	0	inside	168	LNPEP
chr5	98262601	98262720	120	*	X20674	1105	98190908	98262238	71331	-	362	upstream	362	CHD1
chr5	98263761	98263910	150	*	X20675	1105	98190908	98262238	71331	-	1522	upstream	1522	CHD1
chr5	98263761	98263910	150	*	X20675	100289230	98264838	98266713	1876	+	927	upstream	927	LOC100289230
chr5	98264791	98264910	120	*	X20676	100289230	98264838	98266713	1876	+	0	overlapStart	0	LOC100289230
chr5	98265106	98265315	210	*	X20677	100289230	98264838	98266713	1876	+	0	inside	267	LOC100289230
chr5	99870373	99870492	120	*	X20678	345757	99871124	99922440	51317	+	631	upstream	631	FAM174A
chr5	102201345	102201464	120	*	X20680	5066	102201527	102366808	165282	+	62	upstream	62	PAM
chr5	102593874	102593993	120	*	X20681	90355	102594442	102614361	19920	+	448	upstream	448	C5orf30
chr5	102898498	102898542	45	*	X20683	83594	102884556	102898490	13935	-	7	upstream	7	NUDT12
chr5	107006479	107006748	270	*	X20684	1946	106712590	107006596	294007	-	0	overlapStart	0	EFNA5
chr5	107008323	107008457	135	*	X20685	1946	106712590	107006596	294007	-	1726	upstream	1726	EFNA5
chr5	107717400	107717519	120	*	X20689	64839	107194734	107717799	523066	-	0	inside	279	FBXL17
chr5	108064330	108064479	150	*	X20690	100652853	108063526	108063962	437	-	367	upstream	367	LINC01023
chr5	108745306	108745395	90	*	X20694	9867	108670410	108745675	75266	-	0	inside	279	PJA2
chr5	108745441	108745545	105	*	X20695	9867	108670410	108745675	75266	-	0	inside	129	PJA2
chr5	108746266	108746370	105	*	X20696	9867	108670410	108745675	75266	-	590	upstream	590	PJA2
chr5	108746626	108746775	150	*	X20697	9867	108670410	108745675	75266	-	950	upstream	950	PJA2
chr5	109025237	109025326	90	*	X20698	4124	109025156	109203429	178274	+	0	inside	80	MAN2A1
chr5	110559859	110559963	105	*	X20701	814	110559947	110820748	260802	+	0	overlapStart	0	CAMK4
chr5	111753720	111753824	105	*	X20705	54508	111755280	111756677	1398	+	1455	upstream	1455	EPB41L4A-DT
chr5	111755880	111755969	90	*	X20706	64097	111478138	111755010	276873	-	869	upstream	869	EPB41L4A
